popozdi .. vrati vlad pal totaln izmijeni cjelokupn korumpiran vodstv segment im siguran posa europsk plac besplatn zdravstv apsolutn ..,1
odm cu kren otisa dobr glav,1
im povec surl povec kit,3
stvarn mora promijeni im -imbecildex policajc lijev lakt im bijel cvijet vjerovatn dal djevojčic ljubazn pokazuj objašnjav mimik lic imbeci dajt nauči dobr pregleda vide pravi svjetsk čud vrijeđa osob zasluži imat hrvatsk poželjet možet ..,3
svak cast david prokuzi ljud karakter zna tocn ce ljudsk rod reagir pitanj novc zlat djed dobr nauci misli glavn neprijatelj ljudsk ras smijesn pogleda ogleda vas pomoc nist neb uspjel los sta pogadj ljudsk rod najvec krivc ljud vas kratk pamet mozak corav kokos zasluzi ce jos iznenadi zna david drza kontrol komand nasta kaos trazi,1
jel voliš dup,2
živ split brig izbore.. mog vjerova im ljud glas daj lijenčin lopov kerum nevjerovatno..d tragičn smiješn bol,1
postoj repov medij stvara urla trenutk nijedan igrač slaven traž faul pod ostaj gleda dalj dešava kopić spominj očekuj suc situacij vid faul igrač traž,2
pametan covjek hah,2
jak pogodi san umr,2
jel xt proda,2
dovoljn pogleda fotografij malog jasn,2
olakotn okolnost ugledn obitelj jadan uzet sud obzir osta roditelj križ život nem usmjer izved prav put uzor mlad tešk prolazit majčin tajin ljubav,3
govn pokvaren,3
profesora.. cijel drustv hdz sdp žz.. zna uspjel ugur slik,2
cindy osta bomb godin uništava,2
kutl metod doktorir kupi mercator kutl kupovao.. shem ponzijev shem individualc ilegaln držav velik firm ok mirovinsk prevar agrokor prevar cijel kapitalizm prevar jak strog postavlja mal fa im privid pravd magl,1
nabi kurc oboj,3
stručnjak kurc bizon,3
bi dol par put stekel doja podjednak broj dec približn,3
iličić strucnjak podrucj nest slucajn zna željk markić,1
dejan brkljačić vozač kamion način sti život dan dom svak već krevet lijep vidiš htje nebi vozač kamion međunarodn špedicij,3
ubi mercedes motor majk jedinc sigurn pun mrzi priča čist obijest,3
voz zavrs divlja leti,3
prav primjer primitivc govor .dokaz reka istin,1
necij moraln vrednot odreduj nos nos prik al tesk shvatit,1
dobr uvukl kolind guz vir vanka.ministričin rođenj splet nesretn okolnost,1
poli benzin zapali naravn majic istomisljenik autor clank,3
poser trend pra pojm nema bendov cij majic nos,2
daj ser*m mod skupi cajkask klub razbijaj cas jutarnj sat suputic sevk nema pojm vec ac/dc majc puuuj gamad jos nec zna prepozna klon danasnj zensk,3
kretenčin,3
moguc zna mnog rad takodjer,2
misli drugači financir hdz vracaj postavi cijel vlad todorić prijatelj kup kun,1
28000 hrvatsk agrokor gospodin im 300.000 ljud burz pomogn agrokor cest moz radnik agrokor .ist pevec treb stecaj todoric pomaga naseg znanj htijenja..dost,1
poštovan gospođ napisa nem vez mozgom.da zna želi sinove.bi pošten dalj izraz nemože.jedan čas želi kož osjet uspon pad život želi simonic katanićke.bi pustit sinov živ život .. dođ vrijem izabra hoć mješa pun tekst vez izgled nezna želi filozofiranj mož lak dogodi oštrokondž simonic katanićk,1
pink panter napad,2
javi dojd,2
šaljit rijek moli japansk čin johnny,2
pomorc putnic avion slicn mjenja sat dan cest nezna cem pric stet zdravlj pusenj stet zdravlj alkohol stres sat put godin,1
prati nastavn progra osnovnjak autor patetičn člank odgovor lež vremensk razdoblj kruženj zemlj sunc kapitalističk idej učinkovitost sudeć količin iznesen *ranj autor člank vjeruj sunc okreć zemlj hihih,1
trenutk svizac zamota čokolad,2
interesantn velik vođ smet pijun otvoren zagovar ustaštv nesmij jednoumlj dobr poruk hdzovc,1
stok seljack vec srb yugoslovensk,3
glasa uvlač guzic brin narod brin obuć držav bolj kokoš sramot držav,1
barbik osta stac zen kriv zlobn dus nemog prelijep nas predsjednc voli bices jos dug dug vrh,3
zna posa nogometas im fantasticn primanj zalosn pomogn zdravstv jadn brav,2
tav skulptur drž drv rasipa .mal skromnost odmet,2
"majk bab nauc pisa jav moz bijel crn moz kupi pizd ,prv promjen diler pogleda slicis psttt",1
naved skup ustas marsir,3
elvedin omercic seljacin copav nekulturn im kreten ko nec problem balkan zapali sibic,3
brav druze..ziv bio..pozdrav srbende..,1
hihih bas mrak bas cool,2
sdp-e raspa ce podrza hns-ov kandidatkinj gradonacelnic sramot,3
legalizacij najbolj potez omoguci legaln imat nest nelegaln izgradi platit sav posten svijet plati,1
nečeš kornjač gradonačelnic spodob unazadi previše.. govnark,3
karikatur vodis zagreb bandic dokoljen nem sramotit svaljekic podmikl sakr tepi bolj,3
političar zna agrokor prestan zatupljiva jadn narod adut izbor jadn prejadn,1
seri hdz stiti ko zmij nog for brinet radnik dobavljac hahah dist godin,1
izdrž ivan bog upomoć nađ donator sretn '',3
velik jaz izmedj bogat siromašn držav iskren dalj osta komentar čud držav funkcionir lutkar lutk,1
za dian fizick izgled zasluzuj nist bolj camile.nas tikv cepin,2
this is why aliens wont talk us '',2
andj mestrovic vra kuć kutin propovjeda čuj im posl kutin,3
paz moli javi komentir film genera traktoraš mrš pičk materin drin,3
izgleda bolj vitk curam krupn građ naravn osobn mišljenj,2
mog promjeni ovrsn zakon mozd bitn narod jeb,1
bak srbij treb jest vid kost ružn,3
brav svak cast,2
ivan slaz vasi komentar nem podcjenjiva ormar vas gardarob kupuj nisk cijen bolj vredn vaseg bogatstv vasi anđel mnog zen izgleda bolj smink estetik skupocjen krpic im 51 im unucic nema estetik al stvarn neb mjenja ce pr komentir ljubomor stvarn zlat sij,2
im bak 50 kusur izgleda bolj prirodn lijep,2
zen 47 godin zovet bak,2
"sta nadrkan pobijed hrvatsk idi navija srbij govnar jedi govn bojkot prekid utakmic ,adres hns .ta radi pizdarij skida govnar šuker osta govnar mamić",3
brz vidjet osjeti novčanik pretpostavlja,1
luiđ bepin malog mista- oš odvist prid otlar,2
fascinantn štenc pal dubok bunar preživjel kobr,2
pit mlad koleg liječnic odlaz hrvatsk vlad ministr dno buret političk smeć kroj život,1
narod popuši,2
smrad rad rukavic prod dvorc osta glupost močvar blag rijeć šaht wc-a,2
hrvatsk narod jasn todorić glavn privatizacijsk lopov financijer hdz udružen zločinačk organizacij,1
bran bandić navoženj smeć treb pronać odgovorn pošten kazni naplatit kompletn odvoženj saniranj teren .dakl policij treba odradi di posl .pa bandić svemoguć zna vid ko baci .budi realn posa policij građansk savjest .pa ko vidi zna .da prijav mjerodavn služb,3
ljud nema komentiranj fejs izađim ulic,2
procitas tekst dodj poflautas,3
stvar vod brig,2
dan sretn izseli `` prelijep '',1
sramot lopov pomaž novc dozvoljav misli zna shvača radi stvarn hrp luđak nema riječ,1
vis bol kurc sta izvali..,3
ukrajinsk fašist osjećaj kuć,1
piši titin partizančug dug hvali,3
oprostit pišet glupost ko zemlj regulir promet dođ stran delegacij sigurn važn pljuva predsjednici.t čini prethodnik `` materijal '',3
dobr pomisli strelja mušk spolovi centr bg,3
`` tvrd pretpostavlj '' pis pametn konstrukcij jadn majk,1
dobio.treba dobi godin dan zatvor 100 udarc šipk dupet,3
ber dretvic zna institucij gamad povezan odgovoran,3
pouzdan izvor sazna vec vrijem zna gnjid im zastit mozd uspij nest napravi,3
hrvatsk radnik ce odrec bonus todor ostan konzum,1
banan držav zna smrdljiv egzotičn voćk durian durian držav velik,1
papc makn 45 .ih partizani..ustaš četnic komunist .dost vi\xc5\x9f godin prošl nemožet rat meljet na\xc5\x9b tro\xc5\x9bak..buda nesposobn okren budučnost .. bolj živim band nesposobn plagijatorsk,2
sigurn ljud osta otvoren prirod lud zakon letiš mig opasnost državu.t dokaz štakor vlast boj narod doć dan dronova.št snima misliš satra ruk dron glav im sijekir lopat kramp čekić zavaren čavl ..,2
idiot bož,3
dovolj sjedn bolesnik sasluš porazgovar bolest od ruk odnešen umanjuj duhovn pomoć mog pruži svečenic reč svečenik vrijed 20 lječnik katastrof kaž ministr zdravlj haloo,1
klerofašističk kuj,3
pametn zgodn lijep,2
sticker,2
boji povukl ..,2
glum skin mask im hrabr ..,2
plać plaka oglas televizij vrc dugov,2
kupi,2
nemas pojma.prij konzum jugoslav unikonzum pokojn djed radi 80 otisa mirovinu.zat pricaj gluposti.pametan sut buda pric,1
osjecaj znas povrati posr,2
procita pazljiv pric bitn ozdravi ak treb zatvor bolj zdrav bolestan spasen mlad zivot zatvor sali,1
ilčić drk posl,3
coment uradak slab jeb smiljk šagolj,3
ubijaju.on slaž tim.. isto.on osuđuj pomaže..on ček im vremen kaž erdogan štanca..,3
semovcan kucinc le nem uvred gospođ činjenic dotičn gospođ potkrepljuj komentar,2
ruzic zovk aupičkumaterin .kak masakrir rvack jezik,1
trošiš ljek,2
huligan svecan log sramot svijet zna nas zatvaraj oc us istin .do sramot,1
sta ocekujes majmun mozg misli huligan balkan osta mentalitet,1
smeta huligan al smeta lopov otima kruh stol brav glupan banan,1
klasik rang navijac pal dres klub nezadovoljn igracima/trenerom/uprav znac totaln debilizm zast mangup obracuna fizick glavonj dod kuc izbakljadiraj jadnick sacic buda mor sramotit velik vecin slat kriv slik svijet razumi borb nogometn mafij ustrb,1
vez im kolik dug im jel 50 kn 50 svjeden platit narod,1
treb zaobilazit konzum širok luk razmislj vlad,1
precizan betonsk blokom..,2
tih perković dečec vjerovanj vaseg krscansk bog im vez racionalnosc razum vjerovanj jednorog crvenkapic zubic vi inac ljud studiraj medicin specijaliziraj psihologij nastavlja cjelozivotn obrazovanj zna mogl pomoc ljud svecenic proda magl naravn lijecnik moz smij emotivn veza pacijent mog posa kvalitetn odradi nemojm zavarava svecenik nem emotivn vez ovcic posa moz svecenik pacijent cijel dan medicinsk osoblj moz smij zadrzava odjel hoc uznemirava pacijent kraj kraj los djeluj vecin pacijent zna pop zov amen vis trebas doktor moz zatreba patolog naprav obdukcij,1
zaposl svecanik doktor od radi inozemstvo.. svak cast,1
bolesnik slijedeć put razboliš da liječnik pop poslijednj pomast,1
car poteraj doktor osta bu popov lječi,1
drag doktor hrvatsk kujunđić doktor mjest treb postavi košić bozanić osta zamjeni niž rangiran svečenik jedin put ozdravljenj hrvat molitv pun pomaž lijeć stručn medicinar,1
"ministr ostav bunik sramis koleg velik vecin rad posa casn posten plac ministr ,uvazen zastupnik gad",1
stvarn čudi čuđenj ministr realn prav zdravstv postaj bog mož pomoć pregled dođeš red godin potreban lijek list očekuj seosk vračar puštanj krv,3
blacenj ugled culejev krvav gac nes drzav nes ugled '',2
nezn zna platit jasn `` mal todorić '' doše ministr financij `` logičk slijed `` hdz-ovc `` opljačka hrvatsk '' `` državotvorn strank '',1
stath pal im nul kun zna vecin tesk shvatit al zen bitn lov usporedb christian ronald ogavan neb dal smec odnes,2
ko pis jason ruznjikav. prav musk obrijan utegn manekencic slaz vecin cita,3
ljep .al.ima miliun branitelj par napa kin indij zna lazn misli zna,1
saldin vrijem potrosi spali vjestic obavi krizarsk ratov zaosta kren djihad jebig nas vrijem internet mog pljuca im dea with it zna im sel vlast vlast srpsk hrvatsk bosnjack smij sel mozes vic alla velik stisn crven dugm,2
vod poskupljenj citav asortiman drz atlantic grup ce platit mal covjek kupova proizvod,1
strasn ffuj jadn duzn racun neplatim rok ovrh iskljucenj struj vod bitn racun velik oprast mal it pravn drzav velik majk mal maceh zalosn jadn pravd,1
rekl ljud mog konstatir per kreten,3
vazn jak otisl 60-tih 70-tih uopc vazn odlaz 2013 dalj odlaz lijep nas tjer .i mog glav obzir .sad sigurn treba vratit bijed poslov dobiva politick vez .prestrasn,1
karmel milutinovic čud zatvoren odjel psihijatrij imat pristup internet sigurn petrov vez,2
maj be anoreksij pretilost stran problem nazivnik sredin,2
ceka pocet prica unuc spomen cu latentnost,2
bolj šutij misli mrvic bistrij glup ko kurc miđet,2
gleda pozitivno.necem mora placa porez nekretnin ostan,2
radnic dajt lopov izmaanipulir,1
j***ti bog spominj irsk hrv politic politick promocij osiguraj pol domicinaln drustv irsk osigurav stranc dovod obitelj nec treba politik demografsk obnov 20 radn mjest zavod zaposljavanj glavn adut rast standard zivot gradan btw fedualn druztv robov im posl emigrant zali napusti sentimentaln vezan nas domovin sentimentalnost ziv nrzna vratit mlad hr problem savrsen al pogleda irsk poljsk cest prepisi idej losij nemoz,1
vra dava pljačka kolon cijel svijet stoljeć proda duš vrag novc neoliberaln kapitalizm odrekl bog uvezl sav moguć islamsk šlja somalij pakistan cijelog svijet uživa drag londončan,3
sin ajd pećin,1
lidij snizenju.. rob zel tolk naslikav nad kipc,2
rasta lijep zna rec rekl,3
"nemojjjj ,erdogan ,nemojj hrva poslušn ,po cijel dan gleda serij turc bosn derneč svadb kafič pjeva sevdah jedem kebab ,čita dnevn avaz nem",3
aleks jović usporedb stoj mobitel aut ljud koristi nema znanj naprav razlog ljud plaćaj kolj životinj zna drža nož ruk instinktivn im otpor nanošenj patnj svjesn bić zov empatij,1
alex jovic moli zagadjuj komentar zna napravi mobitel rad napravi pljun tisuc kun klanj uslug sta mog rec otpad,1
pogleda srpsk film naziv ispovraća,1
zivim vremen visak ki problem manjak mozg,2
želi propast glavn grad prgomet bandić dalek najjač igrač utakmic,3
"uopč daj javnost bolestan objavluj liječenj hitn ,opasn drustv živim",3
mog pročita ušl ljud želudac okreć,3
pogleda vlad 80 bosansk rvat katolika.. '',1
..istijan zagreb im bolj mogučnost sloven godišnj vinjet,2
jos maric hoc oduzet roditeljsk kuc porez nekretnin,1
pick materin licemjer,3
odluc kolk ce spava,2
ljubomor senzacionalizm narod stok sitn zub linčova sra,3
alkohol dr nist jebot zna ubij razor brak vez cijel obitelj pusenj zna stvar pojedinc hoc trova nec,3
hoc istakn lijep iskustv kaz treb prica ruzn los nas drustv redovit im prednost pozitivn iskustv split,2
ko im prav rec jel star mlad .ko pis pravi drustv uzas ljubomor nist zen im lin zavidn 80 mladi cur trib pljuva bolj pogleda ogleda,1
problem izgled oblač al pjev problem '',1
nin moli potraž rječnik znač riječ snob dobr pročita znač,2
vjerodostojn štit hnsmafija.. korupcij politikahr,1
jel zaštop fontan upiš,2
bend muzik .sluša gust 30 sluša dalje. član ponaosob mogl napisa mal knjig,2
teenager svirk kulišić ostać najbolj doživlja život opasn dobr energij,2
jadrank kosor javlj osob gul krumpir podiž sapun hrvatsk lječilišt taštin fal bac komentar ćać nadan..,1
danasnj zen normaln definitivn mjenja prirodn obrv umjetn tvorevin bas,3
aa di di klop cug duš ispusti radeć aerodrom,1
ljud napušta zemlj zna zakuha,1
dostojn imen predsjednik super,3
sta im vlad mjesa dugovanj res dugovanj,1
mal priča pick im zub sex iznabija papuč cipel,3
tip gled zbunjen misl kokos majk mi,2
covjek sukob interes,2
pusi vis ceka hejter svad,3
dosadan,2
bolj naporan potica ubojstv,2
moli ubij,3
normaln,2
andj opasn zaljubljen lik djel kobilinde..ahah,1
blesav glasa utera,1
hahahah kokolindic svedsk zemlj drzav rupetin drzavic nec zna bab sta rad izgled kokolindic treba djetinjstv sprovel,1
kak lopov kriminalc vlast bedast vracaj hrvatsk predsjednic cin ljud ostan nist nema ovlast band dalj donosi los zakon pljacka,1
vlastit dic živ hrvatsk zov vra bolesn žen,1
bra svedsk vec 5g dobi stan koristenj dobar posa normaln ljud nem mobing jal podmetanj otvoren put daljnj usavrsavanj napredovanj prav im postuj recit zast vrati mozet ponudi,1
pa.. dijet sta toga..,2
žel pogledati.jadn uništen tijel tudj volj nesrec jadn pat cijel život nasel pust otok buš vjetar palm njiš prav hladovin pla djec ulic,3
cin sretn rade.n kuz zast osuduju.vjeruj ljud zanimljiv mozd pametn vecin prav jak kulturn pametn,1
vrijem,2
ljud izgubljen prostor vremen traž utjeh nad izmišljen likov izmišljen stvar,1
čistim min mogl normaln hoda,2
trav vidi livad,2
im livad zapušten možet trav obrstit narod ovc mijenja zan nikakv pušenj tim nema problem vid pernarov čovjek drži legend,1
misli dina im stopersk pozicij junior treba proda prilik ocekuj bombastican naslov najvec talent uspi dinamo junior doc reprezentacij vec traz lyon inter rea zna ko jos,2
velik problem kvalitet program hrt,2
odličan tekst treba pročita roditelj pogotov djec inteligentn ran počinj shvaća svak situacij izmanipulir korist,3
formir generacij mladi osob mentaln profi mož struk psihologij sociologij psihijatrij približn definiš `` običan '' narod- roditelj komši prosvjetn radnic žalost,3
nezna esihin progra komunist bitan vođenj grad zagreb,3
prestrasn .nicem cud svacem nada ..uzas,2
zabrani index,3
susjed 3x 9. pisa,2
gemišt,2
ovak im par kupis coca-col jel banan novc piknes peps bas tapij piješ skycol piv zakon,1
18 kuć,3
tragedij pitanj prav odgovor sin specijalc rođen odgojen tešk psihopat,3
zakon nesmijes kriv pogleda djet,3
igor stanojević brav igor cinjenic pun laks odgaja djec prevelik utjecaj medij drustven mrez ulic roditelj trc egzistencij dalj misli roditelj odgaja ubojic sta mislis pogleda tinov profi klinc slic gol pas srednj prst zrak treba nadzor kontrol ocit ekipic brij pric,3
ismetajurgec mog rec dobr strada trec neduzan,2
žalosn sta dogodi al specijaln policajc normaln rad izbacivač diskotek bahat rad ko zna sta zakon gleda fejs malog drz oruzj slik vjerovatn oc odg bij nul,3
vidi dalj laprdaš.znač psihijatr našl dijagnoz popi lijek,2
ivan bilić im empatij im medicinsk razlog smij cijepljen .al roditelj čita pizdarij net puš fejk sranj cjep djec nema empatij .sa šamar blentav glav neč trpi klinc glupost nadobudn mamek takek zok,3
zna dobr novc ned ljud dijeli konzumov bon mož odnijet švicarsk,1
osnov informacij izabra kovačić igr klub reprezentacij inter klup rea navijač gledališt,2
ajd ser,2
dugoročn ce potez los žen ce poslodavc rađ zaposli muškarc žen traž mor dat mjesec slobodn dan talijank ionak 61 ce br jos smanjit,3
dobr isprik zel radi definitivn,3
uvel nada nec doticn pljuj pljuva uciteljic ce imat slobodn dan skol ce djec realn gledajuc skolstv 95 zensk osoblj al narod slazes misljenj najgor uvred mozes nac naravn izlaz zensk ustij istomisljemic naj naj gospood brandtner jadrank jav vrijedanj ostali postov im obiln jak boln menstruacij nosi tampon ulozas izdrz sat nema bas mogucnost svak izlazenj wc naradi sam.s 17 postavlja plocic kuhinj zaradi skolovanj diza gajb vozil palet al dosl posl snov najgori poslov trpjel bolov svast vel,3
razlicit osob pogleda nos takoder oblik usan .tak,2
drugacij izraz lic slic smij pogleda donj usn oblik nos lak promjen konturiranj osob smink vjest,2
fac sluz zabav istrest frustracij brig ko stavlj,2
svrh objav osta aktualn tem izvlač star fotografij izaziva komentar,2
indexovc novinark žen češlja oblač,3
naravn kleč,2
kosov stoljec vec dijel srpsk zamlj di tit uze alban posl 2. sv rat sukob slaganj politik enver hali hoxh velik val politick imigranat ostali skupin narod alban imigrir bivs sfrj najezd imigracij nekontrolisan djelova podrucj srbij makedon stvara etnick cist albansk kosovarsk podrucj .sist zivot dijel populacij siri kriminal prostitucij prav oduzimanj zivot usudi rec nest ceg svidjel stvara obiteljsk klanov opasan visok zidov skriva negativn normaln narod srpsk ostali nacionalnost prisup zivot pretnj prisiljen najezd albansk populacij napusta budzast prodava imovin dobrovoljn prijetnj istin nacin desetljec nastaja kosov vecinsk dijel albansk nacionalnost priznavanj kosov suveren drzav stran internacionaln politik jos nepravd ucinjen srpsk narod,1
ministr zdravlj dijagnoz shizofreni dobr jami,1
brunic igračic interesn skupin naravn veleizdajnik otac gl veterinar drzav desetljec sukrivc katastrof prastari otrovn mes pun salmonel zagrebet povrsin novo-stvoren robot veleizdajnik nas politic nailazim obrazac djec stari odabran udbas privilegij veleizdajničk bagr svjesn unistav slijed nov val mal povampiren unucad ce nastavi dopustim,3
fran storelli dalj ko iskoristava posten narod .. tesk .. im prilik ucini nest dopusta dapac ponizava zel posten nacin nest napravi .. cudi tjera mladez masovn napust hrvatsk,1
izmisli budalast pitanj vec oces zna sta izmisli ukucaj im googl cita englesk njemack sta djikic izmisli jel moguc buda mnoz brzin stakor,2
ministric bolj kolind braniš neznaš način splet nesretn okolnost predjednic hrvatsk,1
sta cem obzir `` trend '' dalj klosark ce `` zna isfur '' sti oblacenj naravn stikl roz cvjetic kos pas mater neukusn,2
ika sat vrati zimsk vrijem,2
shvati mož nje.t uzel obzir,2
konzum kupuj vec dug dam novc skart rob nem teorij kupi hoć plat al zna kupi obzir posa radi im mogućnost sta sel kupi bakic mes jaj razlik cijen kvalitet ogromn,1
kupujt konzum bac rob kontejnere.. moz propast..,1
des buda zasluzi zivim ubuduc ce jedinic mjerenj ljudsk glupost zva croat pusk ruk band sabor protjera drzav,1
kriminaln radnj grbač narod rad lopovsk držav vod udbaš star komunist al prav komunist naziva komunist sdp hrvatsk opljačka todorić skin većin retardiran narod veati vlast pokrada rad kriminal brav hrva idem izbor,3
mora jeben politik gur nebr objav prejt tupson,2
par tip žen pogod razlik različi fotk ful nastav razlik nađ kaž razlik očit 10000,2
dug vidl nest dosadn televizicn uzas,2
hrvatsk im posl neb treba dir,2
id p.m. stim glupost poce,3
im jasmin vranduklij bulajić kaž nadzor pun izdogađa bog hva laksi ozljed sretn mogl pun .al bog hti,3
naravn platit porezn obveznic elite.. smisli nov namet rješenja..,1
jak izdrz,2
gladn narod ..a tipka smartphone- gladn narod afric,3
odeš jat slučaj pripadas republic hrvatsk,3
mozet pljuva hocet zabol stvar muz j**e mozak svo vrijem moz isfrustriran leva zabijet ekran kucka kuka nem posl ljud gladn svast nest k****m maknet velik jajan ekran los greba ruk nog vlad rh cini spasi drzav krv dal pametn inteligent moz hoc sta zel,1
poštovanj ugled treb zasluži opravda javn osob podložn kritic javnost,2
srami ponosi ljevicark socialdemokrat javn odric sdp- vraca iskaznic vec ponedjeljak srami sdp-a,1
btw normaln svijet mož dogodi gradonačelnik zatvor vra mjest,1
slaz idiot vrijeđanj moli navijack ispad nema prav vrijeđa hrvatsk srpsk navijak svec najgor svijet lp,1
kap razlikuj,2
govn misliš `` '' bolj gamad,2
vruc subaram sajkac zna proljec,1
nem pomoc paradarij ce doc obicn ljud shvati `` dimnjacar '' nebitn drstv nada parad huskanj,1
ivan gec sramot govn četnic ustaš pametan normaln osudi treb zlotvor obraća paznj,3
daj ruk vatr plenkovic tekst procita potpisa briselsk projekt,1
sanj ispadn gledanost,2
cuj pric vrijedna.on ce zapovjeda mirn vaspitan djevojk sanj prefarban boj,2
ko mož .a mal izlud treb par dovoljn,2
bod oči uzorak komaaa,2
poludis jos,2
,2
vibrator ote kontrol,2
psihick bolesnik bolj recen `` saborsk lud '',1
bandi lopove. držav treb ..hitn suđenja..streljat.. zna,1
otidi gornj bistr bolnic djecj onkologij vidjel strašn žalosn nik heb,2
razapn dijaliziran bolesnik potresn snimak dijaliz nem nogometaš,2
treb spašava todorić blokiran odblokiraj stvarn posebn slučaj nema kruh,1
star kinesk poslovic daj gladn čovjek rib sit dan nauč lovit rib gladan ljud treb posa plaćen izać zon bijed,2
treb jedin matij gubec pokren dign izopacen narod bun,1
komentar odnos fizick izgled znac najvazn preduvijet brak,2
pita djec silovanj trudnoć opasn život misli razumi razum nema prav,2
nisk izrabljivanj djetinjstv ljud pogodn roditelj početk potpisa djec proved sat mlad život mašuć plakat razumij piš drug stvar vrijem mogl igra park smija uh uh razvija kreativnost mašt sticker,2
fal matij gubec,1
im takov vojsk radnik prijet otkaz medij platn spisk predsjednik šef vlad možet pljun prozor- idet dućan kupuj dalj rob uzet dobavljač namjer plaćen lak dava popust -pa zna saučesnik kupovin ukraden rob,1
bosn saraj znac saudijsk arabij kreten,2
jel kobasic kulen čvark dogodi,2
znač 41 incident ljepš zvuč,2
nem raspravlja vis il corav il debi nem trece.rakitic hah sut promasi stadion,2
strinić bolj igrač drveć,2
htel vel mesa cacic htjel bog najvatren uzm zub,2
treba izbaci avion padobran tv serviser,2
hrvatsk pobijedi sa______ `` brav '' novinar spomen rezulta totaln nebitn,2
sigurn tramp primi im razgovara kreten kreten ratova eu- govan juncker sličn im,3
hahah pric rat moz doc ce ministr uzet oruzj oa ratova narod nec jel susjed,3
ukapir covjek 1993 pis zakon smjenjuj postavlj pion odredjen mjest,3
nabrojan možet imat papir ljubav obitelj djec papir jamstv ljubav poštovanj ovis osob grad zajednic individu prisutan papir papir papir potpis pravn ugovor tič zajednic naziva nem vez spomenut papir brak pravn kategorij stvoren razlog očuvanj prvenstven imovin brak vid ugovor prvenstven vezan emocionalnost osob članak navod riječ danijel petar otpisan par im mogućnost uspjeh papir zaključak definir odnos ugovor osob međusobn izgrad postupc način ophođenj partner,3
slik kutij cigaret gadn stetn rak,2
potsjeć štreber razumij misl primjećuj,2
popuš,3
muškarc vol potrudi žen sta mog istrest jaj jeba ko pornjav svojevrsn priznanj muškarc mož zadovoljit žen treb put obrnut slučaj žen reagiraj partner mož svrši,3
pisa bandic treb stok bac pokaza,1
tvrtk daj vjerovnik dobavljači+banke+držav todorić ostan 20 kolk treba gotov stvar. odstup čel tvrtk tvrtk svak posež državn blagajn namiruj dug već već g.vojković kaž radnic moraj brin radn mjest vlasnik promijenit,1
id pizd materin mason todorič jeb čupa novc,3
majk jeb ust pokvarenu.al jeb sutim sjedi gleda unistava mjest uhvatim zakon šak kost polomimo.proklet dan osnova kradez,3
ko podržav hdz neiživljen kokoš sigurn misl glavom.d npr.m branitelj 90ih hrvatsk hrvat odnosi ko hadezenjar hrvatsk,1
panik sjeća zvon objavljiva ulazak eu veličanstven dogadjaj moment ispa ostvari željel ulask eu `` dobi samostalnost sigurnost zdrav hran bolj uvjet život kontejner pun besplatn hran nabraja dalj `` narod nema prav bun dobi `` '' cilj,3
roka rusk gamad,3
svak pohva,2
ahahah fašist klanja fašistima- banderaš ustaš,3
primjer vid predsjednic važn kritičar začepi ust,3
sta moguć kontrolor veterinar inspektor moz otic uzet jadn zivotinj .. nest pokren ostatk konj ce ugin drzav politik trul drzav ..,2
hvaaa objavi slučajn drzav reagir,2
izgled hti utrpa tramva zvucn signal misli ce uspjet gurn stak tra prosl,2
hoć magarčin sabor konačn odmakn partizan počet rješava problem grca,2
el zmajev djec pusta treb prijavljiva birokratsk sranja..pun drzav,2
bolnic dolaz liječničk pomoć crkv razgovor svećenik zna mjest radn mjest radi posa ministr dalj bavi gluparij neb,1
moz dat ruk karačmark treba napravi test vidi gluplj,1
bab vračar ministic metl podijeli prijevozn sredstv k.u.rc doktor,3
odeš doktor kažeš loš pogled prob pomoć razn stvar antibiotic operacij zahva sigurn doktor čut govor `` pomoli bol '',2
spanx filer estetsk stomatologij profesionaln sminkanj cud rade..,2
bor narod jad bijed dan okruzuj krade..ka struk sretn gamad ostali..,1
59.99 godin,2
misli konzum drzavn zva unikonzum.prij todoric,2
uzel dan boravk švedsk misleć uspjet vratit mlad vrijed poslovic `` mark kosov stiž '',3
naravn srbex,3
nabi k***c političar,3
ko mor zabranit di pit,2
melješ,2
ilegaln pomogl ljud zel istrijebi zel legalizir,2
-nju izjebo.on on-on,2
franj tudjman mogl sleti oluj ..bas ljep zvuc,3
žešć glupost,2
pernar,2
hah iron gosp stip jurič dal zna ratov potekl katolick crkv dal zna vjesa stavlja ljud sudi katolick svecenic dal zna olijander uzgaj samostan katolick biljk izaziv abortus ajm presta zivjet srednj vijek novi informacij sazna,3
autobus piš `` last '' let hoćem dalj rasprav članc novin popriča zalupan ovc medij svetinj,2
vid stoj ruk džepov nem komentar ub pomažuc ranjen jbg bijelc,2
vidi poznaješ religij ratov pročita biblij kuran narod religij bljak piš novin kaž vijest istin nem istin,1
samodopadn nebitn seronj guraj plan mal misev vecin prav navijac ce ugrozen,2
podrzava prekin tekm kazn buc manj kazn uef bagr krad,2
ajd mamicev dupelizac bolj muč,2
taoc nogometn igr podržava kriminalc teren lož nos hrvatsk dres voli nogomet pravd zakon treba isprid,2
dalj misli tem promašen treb vratit sav novc duguj prosvjed držav kaž svot državn dug problem držav stvori važn ljud čin držav držav dostatn vezan vod prodaj todorić dan kupuj mladi dan sviđa bojkot građansk neposluh lip dava lopov kriminalc ratn profiter tekst ok kriv adres lijep pozdrav,1
